gene_cvig	gene_spis	pfam	og	treatment	baseMean_spis	log2FoldChange_spis	lfcSE_spis	pvalue_spis	padj_spis	label_spis	baseMean_cvig	log2FoldChange_cvig	lfcSE_cvig	pvalue_cvig	padj_cvig
Cvig_XP_022286972.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	425.365477509428	1.03672547285824	0.225784060243442	1.13985278310132e-06	9.46476863462254e-06
Cvig_XP_022296417.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	257.646821670419	1.54060246319749	0.300812945018196	1.85252652115751e-08	2.12192988779642e-07
Cvig_XP_022298078.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	239.370752091278	1.16671542140941	0.207236047261989	3.36572877197984e-09	4.36382713161134e-08
Cvig_XP_022300280.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	535.378000316265	3.00346242962874	0.284990559616562	4.57962696578168e-28	4.72105662207788e-26
Cvig_XP_022322387.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	140.287646475764	1.02161964007258	0.368904233342727	0.00137664190704794	0.0055046481122864
Cvig_XP_022323065.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	595.175695451328	2.39611415207838	0.222415579653399	4.24449360919608e-29	4.73118554424348e-27
Cvig_XP_022325149.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	15.9675132056789	1.28407042508919	0.331714688088051	1.36777637800914e-05	9.1007183809952e-05
Cvig_XP_022326099.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	951.199779333325	2.09975714222607	0.25563860358508	3.01626289916998e-18	1.20593172565674e-16
Cvig_XP_022326104.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	31.3642987769113	1.62346242260037	0.454996928284412	1.64038002186079e-05	0.000107023345997101
Cvig_XP_022326105.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	171.755648727453	2.11065100322491	0.407370977531636	3.06042798992221e-09	3.99922124863695e-08
Cvig_XP_022326106.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	229.507857850764	2.10934436920038	0.390923296063249	9.48566489366441e-10	1.3382169010315e-08
Cvig_XP_022326108.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	93.0571568185677	2.7048722512314	0.527640013617146	1.90741762180451e-09	2.56586306523767e-08
Cvig_XP_022328366.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	422.485191599389	1.06750900941532	0.216958645219718	2.08218217301874e-07	1.97660056117593e-06
Cvig_XP_022328451.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	907.482791047392	3.36928912263779	0.238152967631555	1.71757876211478e-47	7.63112986632544e-45
Cvig_XP_022342529.1	Spis_XP_022802763_1	""	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1254.65288518251	1.84586224081366	0.461594615775211	1.86914523049825e-06	6.11072709152876e-05	none	308.50579019047	2.0059821484248	0.27732975170719	8.13329661288331e-15	2.2604831863736e-13
Cvig_XP_022287018.1	Spis_XP_022807474_1	zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	14.4523919859908	1.91500798728836	0.563240133049377	1.37300854845961e-05	0.000346286898498837	none	456.248724896132	1.12550989836424	0.198998852966586	3.24317024311578e-09	4.22053652306466e-08
Cvig_XP_022339295.1	Spis_XP_022807474_1	zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	14.4523919859908	1.91500798728836	0.563240133049377	1.37300854845961e-05	0.000346286898498837	none	1002.88455731839	1.74227694086736	0.306889251495545	4.66299261966093e-10	6.87355617697215e-09
Cvig_XP_022340235.1	Spis_XP_022807474_1	zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	14.4523919859908	1.91500798728836	0.563240133049377	1.37300854845961e-05	0.000346286898498837	none	704.820809696356	2.45178860361521	0.226447282635409	2.25760557716102e-29	2.58967883387434e-27
Cvig_XP_022341903.1	Spis_XP_022807474_1	zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	14.4523919859908	1.91500798728836	0.563240133049377	1.37300854845961e-05	0.000346286898498837	none	483.308688107483	2.61377950202264	0.210943395077949	2.44100895430283e-37	5.20281266645153e-35
Cvig_XP_022342305.1	Spis_XP_022807474_1	zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	14.4523919859908	1.91500798728836	0.563240133049377	1.37300854845961e-05	0.000346286898498837	none	131.704060931813	1.09014739137663	0.264655137524943	8.43106190538375e-06	5.8628950490486e-05
Cvig_XP_022342310.1	Spis_XP_022807474_1	zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	14.4523919859908	1.91500798728836	0.563240133049377	1.37300854845961e-05	0.000346286898498837	none	95.9527111173674	1.70664373683435	0.263419865988397	3.51598823706998e-12	7.11886065072995e-11
Cvig_XP_022343108.1	Spis_XP_022807474_1	zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	14.4523919859908	1.91500798728836	0.563240133049377	1.37300854845961e-05	0.000346286898498837	none	528.191534177073	2.81019076663006	0.189837582610347	1.1900265509742e-51	6.15399795909528e-49
Cvig_XP_022287767.1	Spis_XP_022783668_1	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	cApUp	3479.54682399858	1.92483796299621	0.255146915869135	3.06543347507576e-15	4.53182888459942e-13	none	314.79855845983	1.76995230453981	0.53470451453315	2.82722785752451e-05	0.000174632666468789
Cvig_XP_022287842.1	Spis_XP_022783668_1	AAA_11/AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1	cApUp	3479.54682399858	1.92483796299621	0.255146915869135	3.06543347507576e-15	4.53182888459942e-13	none	4489.60081829759	3.66927119534122	0.239510028581548	4.9778697773188e-55	3.2713937942817e-52
Cvig_XP_022312978.1	Spis_XP_022782174_1	Pkinase/	Pkinase.HG125.0:MKNK1/MKNK2	cApUp	1485.29245397821	2.00044001298826	0.217490093338441	2.97083653913037e-21	9.56609365599981e-19	none	20287.536197724	1.13010917206127	0.122925550219318	8.08886181551472e-21	4.06310741991102e-19
Cvig_XP_022340744.1	Spis_XP_022784481_1	LRAT/	""	cApUp	2022.96428540706	2.0084583140453	0.4359512202851	1.65732695440507e-07	6.78695599133198e-06	none	354.879776145561	1.02471429254855	0.170465554420274	5.04310244248487e-10	7.39928681619465e-09
Cvig_XP_022341669.1	Spis_XP_022796662_1	MACPF/	""	cApUp	404.683783931478	2.00976084060471	0.37562508554158	4.53752450127728e-09	2.60758934183125e-07	none	4054.38906773121	1.87598286748425	0.352332409916333	2.39552637442324e-09	3.17908622133703e-08
Cvig_XP_022292002.1	Spis_XP_022777815_1	""	E3 ubiquitin-protein ligase rnf213-alpha-like	cApUp	42.8291402823061	2.02074159536171	0.778490657903615	9.67998428114292e-05	0.0018349815363915	none	1032.30198842139	1.4340007886845	0.282285951319279	3.1803204418068e-08	3.49923991408425e-07
Cvig_XP_022293484.1	Spis_XP_022777815_1	""	E3 ubiquitin-protein ligase rnf213-alpha-like	cApUp	42.8291402823061	2.02074159536171	0.778490657903615	9.67998428114292e-05	0.0018349815363915	none	5850.02988680951	2.32218738047958	0.425041733021001	4.5340350335845e-10	6.69911639973878e-09
Cvig_XP_022294796.1	Spis_XP_022777815_1	""	E3 ubiquitin-protein ligase rnf213-alpha-like	cApUp	42.8291402823061	2.02074159536171	0.778490657903615	9.67998428114292e-05	0.0018349815363915	none	1877.92351865474	1.50567718515993	0.243553417532277	4.38060110787032e-11	7.63037338198616e-10
Cvig_XP_022321974.1	Spis_XP_022802128_1	zf-TRAF/	TNF_receptor_associated_factor_3	cApUp	166.609612525135	2.05017813404251	0.256397847286556	1.00827775542398e-16	1.70507747618677e-14	none	467.860205677815	1.931057201554	0.307082362607934	6.61654442675532e-12	1.29558593384231e-10
Cvig_XP_022322740.1	Spis_XP_022802128_1	zf-TRAF/	TNF_receptor_associated_factor_3	cApUp	166.609612525135	2.05017813404251	0.256397847286556	1.00827775542398e-16	1.70507747618677e-14	none	895.069701113499	1.04180939516708	0.154529191838527	4.13239993381726e-12	8.25564001977616e-11
Cvig_XP_022321974.1	Spis_XP_022779686_1	""	TNF receptor-associated factor 6-B-like	cApUp	7.16353298314615	2.06074184544125	0.93256826013735	0.000191989109829421	0.00322580129782014	none	467.860205677815	1.931057201554	0.307082362607934	6.61654442675532e-12	1.29558593384231e-10
Cvig_XP_022322740.1	Spis_XP_022779686_1	""	TNF receptor-associated factor 6-B-like	cApUp	7.16353298314615	2.06074184544125	0.93256826013735	0.000191989109829421	0.00322580129782014	none	895.069701113499	1.04180939516708	0.154529191838527	4.13239993381726e-12	8.25564001977616e-11
Cvig_XP_022292002.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cApUp	90.7186080815712	2.07043273522535	0.555057342496325	4.76625985034341e-06	0.000139521424710052	none	1032.30198842139	1.4340007886845	0.282285951319279	3.1803204418068e-08	3.49923991408425e-07
Cvig_XP_022292681.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cApUp	90.7186080815712	2.07043273522535	0.555057342496325	4.76625985034341e-06	0.000139521424710052	none	786.589306170527	1.153749984686	0.279954582324395	7.01015105205151e-06	4.9581886757167e-05
Cvig_XP_022293318.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cApUp	90.7186080815712	2.07043273522535	0.555057342496325	4.76625985034341e-06	0.000139521424710052	none	1014.2205036312	1.21990008346704	0.216952915397966	3.01662211211131e-09	3.94688280906476e-08
Cvig_XP_022293484.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cApUp	90.7186080815712	2.07043273522535	0.555057342496325	4.76625985034341e-06	0.000139521424710052	none	5850.02988680951	2.32218738047958	0.425041733021001	4.5340350335845e-10	6.69911639973878e-09
Cvig_XP_022294796.1	Spis_XP_022806306_1	""	ring_finger_protein_213	cApUp	90.7186080815712	2.07043273522535	0.555057342496325	4.76625985034341e-06	0.000139521424710052	none	1877.92351865474	1.50567718515993	0.243553417532277	4.38060110787032e-11	7.63037338198616e-10
Cvig_XP_022320597.1	Spis_XP_022787887_1	""	""	cApUp	720.642986181284	2.07831470368616	0.930515563561387	0.00018002441329653	0.00306038394007451	none	331.98971918875	1.08986779578039	0.458490890404407	0.00334815758228292	0.0118644833670091
Cvig_XP_022318171.1	Spis_XP_022809791_1	AAA_11/AAA_11/AAA_12/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	4418.96895883955	2.09266957257128	0.260097763549702	6.96758811709084e-17	1.23142952090479e-14	none	2578.5543596245	1.19086863779539	0.370143067490705	0.000205459527316732	0.00103269929719667
Cvig_XP_022318589.1	Spis_XP_022809791_1	AAA_11/AAA_11/AAA_12/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	4418.96895883955	2.09266957257128	0.260097763549702	6.96758811709084e-17	1.23142952090479e-14	none	1.34276553324774	1.76052626066819	1.1301306603127	0.002553792252224	0.00937718270241021
Cvig_XP_022325425.1	Spis_XP_022783090_1	Ig_3/Ldl_recept_b/	Ldl_recept_b.HG1.9:like:EGF/LDLR/LRP1/LRP1B/LRP2/LRP4/LRP5/LRP5L/LRP6/LRP8/VLDLR:likeclu:16/18/19/20/24/27	cApUp	26.9049731311441	2.09462302745905	0.564714260166901	5.06869544302187e-06	0.000147503964272415	none	518.925190039492	1.41163914239543	0.23021630702477	7.99916552727712e-11	1.32737336432381e-09
Cvig_XP_022325429.1	Spis_XP_022783090_1	Ig_3/Ldl_recept_b/	Ldl_recept_b.HG1.9:like:EGF/LDLR/LRP1/LRP1B/LRP2/LRP4/LRP5/LRP5L/LRP6/LRP8/VLDLR:likeclu:16/18/19/20/24/27	cApUp	26.9049731311441	2.09462302745905	0.564714260166901	5.06869544302187e-06	0.000147503964272415	none	1201.35047423325	2.02974723817472	0.229904982167865	1.72719773546626e-20	8.47347629320111e-19
Cvig_XP_022344270.1	Spis_XP_022804127_1	Macro/Macro/Macro/Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14	cApUp	621.493216084745	2.09974640051365	0.351583680996395	1.45986974833375e-10	1.11054039819849e-08	none	12.45176291534	1.92070508671994	0.378805124722171	8.39052966748162e-09	1.02232235751529e-07
Cvig_XP_022336585.1	Spis_XP_022799694_1	BHLHA15	HLH.BHLHA15	cApUp	669.723563931617	2.09979181521181	0.610900521039033	1.15524405547629e-05	0.0003000570913594	none	0.883923125767555	1.31580252084146	1.05802306120167	0.011312274233607	0.0330902903096376
Cvig_XP_022296417.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	257.646821670419	1.54060246319749	0.300812945018196	1.85252652115751e-08	2.12192988779642e-07
Cvig_XP_022298078.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	239.370752091278	1.16671542140941	0.207236047261989	3.36572877197984e-09	4.36382713161134e-08
Cvig_XP_022300280.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	535.378000316265	3.00346242962874	0.284990559616562	4.57962696578168e-28	4.72105662207788e-26
Cvig_XP_022322387.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	140.287646475764	1.02161964007258	0.368904233342727	0.00137664190704794	0.0055046481122864
Cvig_XP_022326987.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	465.509089098155	1.2180699487176	0.167447788677719	5.73978276021208e-14	1.46489843989393e-12
Cvig_XP_022328366.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	422.485191599389	1.06750900941532	0.216958645219718	2.08218217301874e-07	1.97660056117593e-06
Cvig_XP_022328451.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	907.482791047392	3.36928912263779	0.238152967631555	1.71757876211478e-47	7.63112986632544e-45
Cvig_XP_022342529.1	Spis_XP_022801909_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	1509.6536784228	2.12710945604942	0.373978577522731	7.63682034849254e-10	5.14925565518557e-08	none	308.50579019047	2.0059821484248	0.27732975170719	8.13329661288331e-15	2.2604831863736e-13
Cvig_XP_022338006.1	Spis_XP_022792497_1	""	""	cApUp	256.167071589065	2.13712842366606	0.467835844981149	2.0138589075812e-07	8.08064212885915e-06	none	3778.1982562895	6.91282718128634	0.70919981622686	5.70470772880207e-26	4.81163115788934e-24
Cvig_XP_022338047.1	Spis_XP_022792497_1	""	""	cApUp	256.167071589065	2.13712842366606	0.467835844981149	2.0138589075812e-07	8.08064212885915e-06	none	884.849353613324	6.67697555180433	0.591026735903612	5.35712512940754e-33	8.16379286024931e-31
Cvig_XP_022338006.1	Spis_XP_022810483_1	""	""	cApUp	1330.53708042279	2.20963354636949	0.475392583002816	1.42552925318322e-07	5.99237337081755e-06	none	3778.1982562895	6.91282718128634	0.70919981622686	5.70470772880207e-26	4.81163115788934e-24
Cvig_XP_022338047.1	Spis_XP_022810483_1	""	""	cApUp	1330.53708042279	2.20963354636949	0.475392583002816	1.42552925318322e-07	5.99237337081755e-06	none	884.849353613324	6.67697555180433	0.591026735903612	5.35712512940754e-33	8.16379286024931e-31
Cvig_XP_022342905.1	Spis_XP_022792732_1	Collagen/TNF/	Collagen.HG2.29:like:COL6A1/COL6A2/COL6A3/COL6A5/COL6A6/COL12A1/COL14A1/COL20A1:likeclu:25/28	cApUp	525.329634007999	2.21884837771142	0.226566405994068	1.15625581806947e-23	5.12810363387567e-21	none	2556.54206987742	1.61239304492841	0.140433073343777	8.45986635295231e-32	1.20754065205376e-29
Cvig_XP_022293218.1	Spis_XP_022810165_1	HEPN_DZIP3/NACHT/	DAZ_interacting_zinc_finger_protein_3	cApUp	354.503234834314	2.23401724364576	0.466119288408015	7.45682709058939e-08	3.33867004935989e-06	none	57.1719408834901	1.45521216483885	0.329535987797907	7.79027241417281e-07	6.67239053231283e-06
Cvig_XP_022293505.1	Spis_XP_022810165_1	HEPN_DZIP3/NACHT/	DAZ_interacting_zinc_finger_protein_3	cApUp	354.503234834314	2.23401724364576	0.466119288408015	7.45682709058939e-08	3.33867004935989e-06	none	826.297963868729	1.20365242553745	0.165764382442518	6.58606072525645e-14	1.66739394525052e-12
Cvig_XP_022293218.1	Spis_XP_022808614_1	HEPN_DZIP3/AAA_22/HEPN_DZIP3/NB-ARC/HEPN_DZIP3/	""	cApUp	9931.87590779387	2.28777022172816	0.561659010241774	1.38656455629295e-06	4.66274484409473e-05	none	57.1719408834901	1.45521216483885	0.329535987797907	7.79027241417281e-07	6.67239053231283e-06
Cvig_XP_022342395.1	Spis_XP_022808614_1	HEPN_DZIP3/AAA_22/HEPN_DZIP3/NB-ARC/HEPN_DZIP3/	""	cApUp	9931.87590779387	2.28777022172816	0.561659010241774	1.38656455629295e-06	4.66274484409473e-05	none	102.752712027191	1.02756498925901	0.352429106572673	0.000868293369691654	0.00369141702788723
Cvig_XP_022343833.1	Spis_XP_022802168_1	IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF.IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	cApUp	1739.35115713952	2.30779963936452	0.274344765410979	3.59814615660561e-18	7.68891123247013e-16	none	5056.52099559445	3.61023443376913	0.197305760112963	7.92476010170463e-77	1.78561826720195e-73
Cvig_XP_022293566.1	Spis_XP_022779155_1	""	stress response protein NST1-like	cApUp	1182.02158764632	2.32263440627271	0.169703972182336	1.32312397607034e-43	1.55506760907547e-39	none	101.511053971997	2.06909516287732	0.486975509935233	3.25266970247431e-07	2.99141299605108e-06
Cvig_XP_022293615.1	Spis_XP_022779155_1	""	stress response protein NST1-like	cApUp	1182.02158764632	2.32263440627271	0.169703972182336	1.32312397607034e-43	1.55506760907547e-39	none	1729.47469991693	3.27236785790621	0.280891040173136	1.93092371472495e-33	3.04554942904992e-31
Cvig_XP_022288727.1	Spis_XP_022784703_1	TMEM173/	stimulator_of_interferon_response_cGAMP_interactor_1	cApUp	208.623679604917	2.32402125758765	0.277528972627832	4.95318870031641e-18	1.04891579810484e-15	STING	733.995049975041	2.00440838542629	0.164811648836772	8.5498103624374e-36	1.59588028333188e-33
Cvig_XP_022327731.1	Spis_XP_022784703_1	TMEM173/	stimulator_of_interferon_response_cGAMP_interactor_1	cApUp	208.623679604917	2.32402125758765	0.277528972627832	4.95318870031641e-18	1.04891579810484e-15	STING	22.6509046615291	1.34160484701477	0.341835455465031	9.26277250133983e-06	6.38117839167427e-05
Cvig_XP_022336637.1	Spis_XP_022784703_1	TMEM173/	stimulator_of_interferon_response_cGAMP_interactor_1	cApUp	208.623679604917	2.32402125758765	0.277528972627832	4.95318870031641e-18	1.04891579810484e-15	STING	57390.9773329828	1.06066513498706	0.307873208908571	0.000132759522281326	0.000700083438710204
Cvig_XP_022342762.1	Spis_XP_022784703_1	TMEM173/	stimulator_of_interferon_response_cGAMP_interactor_1	cApUp	208.623679604917	2.32402125758765	0.277528972627832	4.95318870031641e-18	1.04891579810484e-15	STING	1233.7194686094	1.64590257886368	0.157982435373546	9.54219088210211e-27	8.57573821583793e-25
