gene	group	gene_id	gene_description	tf_family
Cvig_LOC111129980	2	111129980	sacsin-like%2C transcript variant X4 && sp|Q9JLC8|SACS_MOUSE Sacsin OS=Mus musculus OX=10090 GN=Sacs PE=1 SV=2 && PF05168:HEPN domain	""
Cvig_LOC111135373	2	111135373	uncharacterized LOC111135373%2C transcript variant X2 && sp|Q8R3V6|CUED1_MOUSE CUE domain-containing protein 1 OS=Mus musculus OX=10090 GN=Cuedc1 PE=2 SV=2 && PF02845:CUE domain	CUE
Cvig_LOC111136875	2	111136875	protein RRP5 homolog%2C transcript variant X2 && sp|A7MB10|RRP5_BOVIN Protein RRP5 homolog OS=Bos taurus OX=9913 GN=PDCD11 PE=2 SV=1 && PF05843:Suppressor of forked protein (Suf)	""
Cvig_LOC111121791	2	111121791	ATP-binding cassette sub-family A member 1-like && sp|E9Q876|ABCAC_MOUSE Glucosylceramide transporter ABCA12 OS=Mus musculus OX=10090 GN=Abca12 PE=1 SV=1 && -	""
Cvig_novel.275	2	novel.275	""	""
Cvig_LOC111120204	2	111120204	ATP-binding cassette sub-family A member 1-like && sp|O95477|ABCA1_HUMAN Phospholipid-transporting ATPase ABCA1 OS=Homo sapiens OX=9606 GN=ABCA1 PE=1 SV=3 && -	""
Cvig_LOC111121793	2	111121793	uncharacterized LOC111121793 && - && -	""
Cvig_LOC111121794	2	111121794	uncharacterized LOC111121794 && - && -	""
Cvig_LOC111121790	2	111121790	uncharacterized LOC111121790 && - && -	""
Cvig_LOC111121792	2	111121792	uncharacterized LOC111121792 && - && -	""
Cvig_LOC111118150	2	111118150	ATP-binding cassette sub-family A member 5-like%2C transcript variant X1 && sp|Q8K448|ABCA5_MOUSE Cholesterol transporter ABCA5 OS=Mus musculus OX=10090 GN=Abca5 PE=1 SV=2 && PF00005:ABC transporter|PF12698:ABC-2 family transporter protein	ABC_tran
Cvig_LOC111104403	2	111104403	protein eva-1 homolog C-like%2C transcript variant X2 && sp|Q9XU98|EVA1_CAEEL Protein eva-1 OS=Caenorhabditis elegans OX=6239 GN=eva-1 PE=1 SV=2 && PF02140:Galactose binding lectin domain	""
Cvig_LOC111120947	2	111120947	inhibitor of nuclear factor kappa-B kinase subunit alpha-like && sp|Q5ZJB4|IKKA_CHICK Inhibitor of nuclear factor kappa-B kinase subunit alpha OS=Gallus gallus OX=9031 GN=CHUK PE=2 SV=1 && PF00069:Protein kinase domain|PF18397:IQBAL scaffold dimerization domain	Pkinase
Cvig_LOC111135284	2	111135284	nuclear hormone receptor HR96-like%2C transcript variant X3 && sp|O13124|VDR_XENLA Vitamin D3 receptor OS=Xenopus laevis OX=8355 GN=vdr PE=2 SV=1 && PF00105:Zinc finger, C4 type (two domains)	zf-C4
Cvig_LOC111103865	2	111103865	protein FAM46C-like && sp|Q96IP4|TET5A_HUMAN Terminal nucleotidyltransferase 5A OS=Homo sapiens OX=9606 GN=TENT5A PE=1 SV=2 && PF07984:Nucleotidyltransferase	""
Cvig_LOC111127059	2	111127059	cholesterol 7-desaturase-like && sp|F7J184|NVD_XENLA Cholesterol 7-desaturase nvd OS=Xenopus laevis OX=8355 GN=nvd PE=1 SV=1 && PF00355:Rieske [2Fe-2S] domain	""
Cvig_LOC111103490	2	111103490	elongation factor 2-like && sp|Q3SYU2|EF2_BOVIN Elongation factor 2 OS=Bos taurus OX=9913 GN=EEF2 PE=2 SV=3 && PF14492:Elongation Factor G, domain II|PF00679:Elongation factor G C-terminus|PF03764:Elongation factor G, domain IV|PF00009:Elongation factor Tu GTP binding domain	GTP_EFTU
Cvig_LOC111103556	2	111103556	elongation factor 2-like && sp|Q3SYU2|EF2_BOVIN Elongation factor 2 OS=Bos taurus OX=9913 GN=EEF2 PE=2 SV=3 && PF00009:Elongation factor Tu GTP binding domain|PF00679:Elongation factor G C-terminus|PF03764:Elongation factor G, domain IV|PF14492:Elongation Factor G, domain II	GTP_EFTU
Cvig_LOC111110088	2	111110088	exportin-T-like%2C transcript variant X1 && sp|O43592|XPOT_HUMAN Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2 && PF08389:Exportin 1-like protein	""
Cvig_LOC111125745	2	111125745	protein diaphanous homolog 2-like && sp|O70566|DIAP2_MOUSE Protein diaphanous homolog 2 OS=Mus musculus OX=10090 GN=Diaph2 PE=1 SV=2 && PF06371:Diaphanous GTPase-binding Domain|PF02181:Formin Homology 2 Domain|PF06367:Diaphanous FH3 Domain	FH2
Cvig_LOC111112990	2	111112990	polycomb group protein Psc-like%2C transcript variant X3 && sp|Q9TST0|BMI1_FELCA Polycomb complex protein BMI-1 OS=Felis catus OX=9685 GN=BMI1 PE=2 SV=1 && PF16207:RAWUL domain RING finger- and  WD40-associated ubiquitin-like	""
Cvig_LOC111126113	2	111126113	sodium- and chloride-dependent glycine transporter 1-like && sp|Q9Y345|SC6A5_HUMAN Sodium- and chloride-dependent glycine transporter 2 OS=Homo sapiens OX=9606 GN=SLC6A5 PE=1 SV=3 && PF00209:Sodium:neurotransmitter symporter family	SNF
Cvig_LOC111126114	2	111126114	sodium- and chloride-dependent glycine transporter 1-like%2C transcript variant X1 && sp|Q9Y345|SC6A5_HUMAN Sodium- and chloride-dependent glycine transporter 2 OS=Homo sapiens OX=9606 GN=SLC6A5 PE=1 SV=3 && PF00209:Sodium:neurotransmitter symporter family	SNF
Cvig_LOC111134462	2	111134462	ankyrin repeat domain-containing protein 12-like%2C transcript variant X1 && sp|Q6UB98|ANR12_HUMAN Ankyrin repeat domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ANKRD12 PE=1 SV=3 && PF13857:Ankyrin repeats (many copies)	""
Cvig_LOC111125070	2	111125070	calpain-15-like && sp|P27398|CAND_DROME Calpain-D OS=Drosophila melanogaster OX=7227 GN=sol PE=1 SV=2 && PF00648:Calpain family cysteine protease	Peptidase_C2
Cvig_LOC111129944	2	111129944	uncharacterized LOC111129944%2C transcript variant X1 && sp|Q9JIQ8|TMPS2_MOUSE Transmembrane protease serine 2 OS=Mus musculus OX=10090 GN=Tmprss2 PE=2 SV=3 && PF01390:SEA domain|PF01392:Fz domain|PF00629:MAM domain, meprin/A5/mu|PF00089:Trypsin|PF00057:Low-density lipoprotein receptor domain class A	Trypsin
Cvig_LOC111113394	2	111113394	sodium-dependent multivitamin transporter-like && sp|Q9Y289|SC5A6_HUMAN Sodium-dependent multivitamin transporter OS=Homo sapiens OX=9606 GN=SLC5A6 PE=1 SV=2 && PF00474:Sodium:solute symporter family	""
Cvig_LOC111107430	2	111107430	solute carrier organic anion transporter family member 5A1-like && sp|Q9H2Y9|SO5A1_HUMAN Solute carrier organic anion transporter family member 5A1 OS=Homo sapiens OX=9606 GN=SLCO5A1 PE=2 SV=2 && PF07648:Kazal-type serine protease inhibitor domain|PF03137:Organic Anion Transporter Polypeptide (OATP) family	""
Cvig_LOC111122177	2	111122177	protein tweety homolog 1-like%2C transcript variant X1 && sp|Q2KJ98|TTYH1_BOVIN Protein tweety homolog 1 OS=Bos taurus OX=9913 GN=TTYH1 PE=2 SV=1 && PF04906:Tweety	""
Cvig_LOC111135340	2	111135340	lateral signaling target protein 2 homolog && sp|Q0P4S0|LST2_XENTR Lateral signaling target protein 2 homolog OS=Xenopus tropicalis OX=8364 GN=zfyve28 PE=2 SV=1 && PF01363:FYVE zinc finger	FYVE
Cvig_LOC111124629	2	111124629	sodium bicarbonate cotransporter 3-like%2C transcript variant X1 && sp|Q32LP4|S4A10_BOVIN Sodium-driven chloride bicarbonate exchanger OS=Bos taurus OX=9913 GN=SLC4A10 PE=2 SV=1 && PF07565:Band 3 cytoplasmic domain|PF00955:HCO3- transporter family	Band_3_cyto
Cvig_LOC111129840	2	111129840	sphingosine-1-phosphate phosphatase 2-like && sp|Q9BX95|SGPP1_HUMAN Sphingosine-1-phosphate phosphatase 1 OS=Homo sapiens OX=9606 GN=SGPP1 PE=1 SV=2 && PF01569:PAP2 superfamily	""
Cvig_LOC111100547	2	111100547	ATP-dependent RNA helicase HAS1-like && sp|Q8K363|DDX18_MOUSE ATP-dependent RNA helicase DDX18 OS=Mus musculus OX=10090 GN=Ddx18 PE=1 SV=1 && PF00270:DEAD/DEAH box helicase|PF13959:Domain of unknown function (DUF4217)|PF00271:Helicase conserved C-terminal domain	DEAD
Cvig_LOC111124507	2	111124507	cyclin-dependent kinase 14-like%2C transcript variant X1 && sp|Q6DJM7|CDK14_XENLA Cyclin-dependent kinase 14 OS=Xenopus laevis OX=8355 GN=cdk14 PE=2 SV=1 && PF00069:Protein kinase domain	Pkinase
Cvig_LOC111120518	2	111120518	protein transport protein Sec31A-like%2C transcript variant X1 && sp|Q9Z2Q1|SC31A_RAT Protein transport protein Sec31A OS=Rattus norvegicus OX=10116 GN=Sec31a PE=1 SV=2 && -	""
Cvig_LOC111106534	2	111106534	protein-serine O-palmitoleoyltransferase porcupine-like && sp|Q9JJJ7|PORCN_MOUSE Protein-serine O-palmitoleoyltransferase porcupine OS=Mus musculus OX=10090 GN=Porcn PE=1 SV=1 && PF03062:MBOAT, membrane-bound O-acyltransferase family	MBOAT
Cvig_LOC111104244	2	111104244	thymidylate synthase-like%2C transcript variant X1 && sp|P07607|TYSY_MOUSE Thymidylate synthase OS=Mus musculus OX=10090 GN=Tyms PE=1 SV=1 && PF00303:Thymidylate synthase	""
Cvig_LOC111138019	2	111138019	protocadherin-like wing polarity protein stan && sp|Q8BNA6|FAT3_MOUSE Protocadherin Fat 3 OS=Mus musculus OX=10090 GN=Fat3 PE=1 SV=2 && PF00028:Cadherin domain	Cadherin
Cvig_LOC111109066	2	111109066	multiple epidermal growth factor-like domains protein 10 && - && -	""
Cvig_LOC111130969	2	111130969	arginase%2C hepatic-like && sp|P49900|ARGI_LITCT Arginase, hepatic OS=Lithobates catesbeianus OX=8400 PE=2 SV=1 && PF00491:Arginase family	""
Cvig_LOC111130122	2	111130122	XK-related protein 6-like && sp|Q5GH73|XKR6_HUMAN XK-related protein 6 OS=Homo sapiens OX=9606 GN=XKR6 PE=2 SV=1 && PF09815:XK-related protein	""
Cvig_LOC111107341	2	111107341	inhibitor of nuclear factor kappa-B kinase subunit epsilon-like && sp|Q9R0T8|IKKE_MOUSE Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS=Mus musculus OX=10090 GN=Ikbke PE=1 SV=2 && PF18396:TANK binding kinase 1 ubiquitin-like domain|PF00069:Protein kinase domain	Pkinase
Cvig_LOC111135872	2	111135872	lipoma-preferred partner homolog%2C transcript variant X2 && sp|Q5F464|LPP_CHICK Lipoma-preferred partner homolog OS=Gallus gallus OX=9031 GN=LPP PE=2 SV=1 && PF00412:LIM domain	LIM
Cvig_LOC111108274	2	111108274	ETS domain-containing protein Elk-3-like%2C transcript variant X1 && sp|P41970|ELK3_HUMAN ETS domain-containing protein Elk-3 OS=Homo sapiens OX=9606 GN=ELK3 PE=1 SV=2 && PF00178:Ets-domain	Ets
Cvig_LOC111125557	2	111125557	inverted formin-2-like && sp|Q27J81|INF2_HUMAN Inverted formin-2 OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=2 && PF02181:Formin Homology 2 Domain|PF06371:Diaphanous GTPase-binding Domain|PF06367:Diaphanous FH3 Domain	FH2
Cvig_LOC111124701	2	111124701	E3 SUMO-protein ligase RanBP2-like%2C transcript variant X1 && sp|Q9ERU9|RBP2_MOUSE E3 SUMO-protein ligase RanBP2 OS=Mus musculus OX=10090 GN=Ranbp2 PE=1 SV=2 && PF00638:RanBP1 domain|PF00641:Zn-finger in Ran binding protein and others	zf-RanBP
Cvig_LOC111104284	2	111104284	activating signal cointegrator 1 complex subunit 3-like && sp|F1NTD6|ASCC3_CHICK Activating signal cointegrator 1 complex subunit 3 OS=Gallus gallus OX=9031 GN=ascc3 PE=3 SV=2 && PF02889:Sec63 Brl domain|PF00270:DEAD/DEAH box helicase|PF18149:N-terminal helicase PWI domain	Sec63
Cvig_LOC111121536	2	111121536	uncharacterized LOC111121536 && sp|Q5G268|NETR_NOMLE Neurotrypsin OS=Nomascus leucogenys OX=61853 GN=PRSS12 PE=3 SV=1 && PF00057:Low-density lipoprotein receptor domain class A|PF00530:Scavenger receptor cysteine-rich domain|PF00089:Trypsin|PF00051:Kringle domain|PF00024:PAN domain|PF00059:Lectin C-type domain	Trypsin
Cvig_LOC111120800	2	111120800	uncharacterized LOC111120800 && - && PF12736:Cell-cycle sustaining, positive selection,	""
Cvig_LOC111125799	2	111125799	inverted formin-2-like%2C transcript variant X1 && sp|Q6NTV6|INF2_XENLA Inverted formin-2 OS=Xenopus laevis OX=8355 GN=inf2 PE=2 SV=1 && PF06371:Diaphanous GTPase-binding Domain|PF06367:Diaphanous FH3 Domain|PF02181:Formin Homology 2 Domain	FH2
Cvig_LOC111120841	2	111120841	uncharacterized LOC111120841 && - && PF12736:Cell-cycle sustaining, positive selection,	""
Cvig_LOC111126416	2	111126416	inverted formin-2-like%2C transcript variant X1 && sp|Q6NTV6|INF2_XENLA Inverted formin-2 OS=Xenopus laevis OX=8355 GN=inf2 PE=2 SV=1 && PF06371:Diaphanous GTPase-binding Domain|PF02181:Formin Homology 2 Domain|PF06367:Diaphanous FH3 Domain	FH2
Cvig_LOC111104432	2	111104432	tumor necrosis factor alpha-induced protein 3-like%2C transcript variant X2 && sp|P21580|TNAP3_HUMAN Tumor necrosis factor alpha-induced protein 3 OS=Homo sapiens OX=9606 GN=TNFAIP3 PE=1 SV=1 && PF02338:OTU-like cysteine protease	OTU
Cvig_LOC111130906	2	111130906	uncharacterized LOC111130906 && - && PF13519:von Willebrand factor type A domain	""
Cvig_LOC111130907	2	111130907	uncharacterized LOC111130907 && - && -	""
Cvig_LOC111129536	2	111129536	uncharacterized LOC111129536 && sp|Q6AY91|NRK1_RAT Nicotinamide riboside kinase 1 OS=Rattus norvegicus OX=10116 GN=Nmrk1 PE=2 SV=1 && PF02825:WWE domain|PF13519:von Willebrand factor type A domain|PF06701:Mib_herc2	WWE
Cvig_LOC111107463	2	111107463	uncharacterized LOC111107463 && - && -	""
Cvig_LOC111105686	2	111105686	putative helicase MOV-10%2C transcript variant X1 && sp|Q5ZKD7|MOV10_CHICK Putative helicase MOV-10 OS=Gallus gallus OX=9031 GN=MOV10 PE=2 SV=1 && PF13086:AAA domain|PF13087:AAA domain	""
Cvig_LOC111124696	2	111124696	E3 SUMO-protein ligase RanBP2-like && sp|Q9ERU9|RBP2_MOUSE E3 SUMO-protein ligase RanBP2 OS=Mus musculus OX=10090 GN=Ranbp2 PE=1 SV=2 && PF00638:RanBP1 domain|PF00641:Zn-finger in Ran binding protein and others	zf-RanBP
Cvig_LOC111123855	2	111123855	multidrug resistance-associated protein 5-like && sp|Q9QYM0|MRP5_RAT Multidrug resistance-associated protein 5 OS=Rattus norvegicus OX=10116 GN=Abcc5 PE=2 SV=1 && PF00005:ABC transporter|PF00664:ABC transporter transmembrane region	ABC_tran
Cvig_LOC111138141	2	111138141	E3 ubiquitin-protein ligase MIB2-like && sp|Q5ZIJ9|MIB2_CHICK E3 ubiquitin-protein ligase MIB2 OS=Gallus gallus OX=9031 GN=MIB2 PE=2 SV=1 && PF12796:Ankyrin repeats (3 copies)|PF06701:Mib_herc2|PF13637:Ankyrin repeats (many copies)|PF18346:Mind bomb SH3 repeat domain|PF07527:Hairy Orange|PF00569:Zinc finger, ZZ type|PF00010:Helix-loop-helix DNA-binding domain	HLH
Cvig_LOC111099524	2	111099524	nuclear pore complex protein Nup107-like && sp|P52590|NU107_RAT Nuclear pore complex protein Nup107 OS=Rattus norvegicus OX=10116 GN=Nup107 PE=1 SV=1 && PF04121:Nuclear pore protein 84 / 107	""
Cvig_LOC111125677	2	111125677	receptor-type tyrosine-protein phosphatase F-like%2C transcript variant X1 && sp|Q15262|PTPRK_HUMAN Receptor-type tyrosine-protein phosphatase kappa OS=Homo sapiens OX=9606 GN=PTPRK PE=1 SV=2 && PF00102:Protein-tyrosine phosphatase	Y_phosphatase
Cvig_LOC111125699	2	111125699	putative nuclease HARBI1%2C transcript variant X2 && - && PF13359:DDE superfamily endonuclease	""
Cvig_LOC111133164	2	111133164	excitatory amino acid transporter-like%2C transcript variant X1 && sp|P43006|EAA2_MOUSE Excitatory amino acid transporter 2 OS=Mus musculus OX=10090 GN=Slc1a2 PE=1 SV=1 && PF00375:Sodium:dicarboxylate symporter family	SDF
Cvig_LOC111135847	2	111135847	large neutral amino acids transporter small subunit 1-like && sp|Q7YQK4|LAT1_RABIT Large neutral amino acids transporter small subunit 1 OS=Oryctolagus cuniculus OX=9986 GN=SLC7A5 PE=1 SV=1 && PF13520:Amino acid permease	""
Cvig_LOC111110572	2	111110572	exportin-T-like%2C transcript variant X1 && sp|O43592|XPOT_HUMAN Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2 && PF08389:Exportin 1-like protein	""
Cvig_LOC111113298	2	111113298	uncharacterized LOC111113298 && sp|Q9I8X3|FGFR3_DANRE Fibroblast growth factor receptor 3 OS=Danio rerio OX=7955 GN=fgfr3 PE=2 SV=1 && PF07714:Protein tyrosine kinase	Pkinase_Tyr
Cvig_LOC111125663	2	111125663	GTPase-activating Rap/Ran-GAP domain-like protein 3%2C transcript variant X8 && sp|Q5ZJY3|GARL3_CHICK GTPase-activating Rap/Ran-GAP domain-like protein 3 OS=Gallus gallus OX=9031 GN=GARNL3 PE=2 SV=1 && -	""
Cvig_LOC111124724	2	111124724	uncharacterized LOC111124724%2C transcript variant X3 && - && PF00096:Zinc finger, C2H2 type	zf-C2H2
Cvig_LOC111129188	2	111129188	sprouty-related%2C EVH1 domain-containing protein 2-like%2C transcript variant X1 && sp|Q3C2P8|SPRE2_RAT Sprouty-related, EVH1 domain-containing protein 2 OS=Rattus norvegicus OX=10116 GN=Spred2 PE=1 SV=1 && PF05210:Sprouty protein (Spry)|PF00568:WH1 domain	""
Cvig_LOC111135551	2	111135551	VPS10 domain-containing receptor SorCS1-like && sp|Q9JLC4|SORC1_MOUSE VPS10 domain-containing receptor SorCS1 OS=Mus musculus OX=10090 GN=Sorcs1 PE=1 SV=1 && PF00801:PKD domain|PF15902:Sortilin, neurotensin receptor 3,|PF15901:Sortilin, neurotensin receptor 3, C-terminal	""
Cvig_LOC111113363	2	111113363	sodium- and chloride-dependent GABA transporter 2-like%2C transcript variant X2 && sp|Q28039|SC6A9_BOVIN Sodium- and chloride-dependent glycine transporter 1 OS=Bos taurus OX=9913 GN=SLC6A9 PE=2 SV=1 && PF00209:Sodium:neurotransmitter symporter family	SNF
Cvig_LOC111107048	2	111107048	serine/threonine-protein kinase TBK1-like%2C transcript variant X2 && sp|Q6DFJ6|TBK1_XENLA Serine/threonine-protein kinase TBK1 OS=Xenopus laevis OX=8355 GN=tbk1 PE=2 SV=1 && PF18396:TANK binding kinase 1 ubiquitin-like domain|PF00069:Protein kinase domain|PF18394:TANK-binding kinase 1 coiled-coil domain 1	Pkinase
Cvig_LOC111130627	2	111130627	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1%2C mitochondrial && sp|Q96HY7|DHTK1_HUMAN Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial OS=Homo sapiens OX=9606 GN=DHTKD1 PE=1 SV=2 && PF00676:Dehydrogenase E1 component|PF02779:Transketolase, pyrimidine binding domain|PF16870:2-oxoglutarate dehydrogenase C-terminal	""
Cvig_LOC111121720	2	111121720	TBC1 domain family member 2B-like && sp|Q28CB1|TBD2B_XENTR TBC1 domain family member 2B OS=Xenopus tropicalis OX=8364 GN=tbc1d2b PE=2 SV=1 && PF00566:Rab-GTPase-TBC domain|PF00169:PH domain	TBC
Cvig_LOC111126050	2	111126050	uncharacterized LOC111126050 && sp|Q10235|ALP11_SCHPO Cell polarity protein alp11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=alp11 PE=1 SV=1 && PF01302:CAP-Gly domain	""
Cvig_LOC111107340	2	111107340	inhibitor of nuclear factor kappa-B kinase subunit epsilon-like && sp|Q9R0T8|IKKE_MOUSE Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS=Mus musculus OX=10090 GN=Ikbke PE=1 SV=2 && PF00069:Protein kinase domain|PF18396:TANK binding kinase 1 ubiquitin-like domain	Pkinase
Cvig_LOC111114576	2	111114576	F-box/LRR-repeat protein 4-like%2C transcript variant X1 && sp|Q9UKA2|FBXL4_HUMAN F-box/LRR-repeat protein 4 OS=Homo sapiens OX=9606 GN=FBXL4 PE=1 SV=2 && PF12937:F-box-like	""
Cvig_LOC111125032	2	111125032	GTPase-activating Rap/Ran-GAP domain-like protein 3%2C transcript variant X5 && sp|Q5ZJY3|GARL3_CHICK GTPase-activating Rap/Ran-GAP domain-like protein 3 OS=Gallus gallus OX=9031 GN=GARNL3 PE=2 SV=1 && PF02145:Rap/ran-GAP|PF00780:CNH domain	CNH
Cvig_LOC111136142	2	111136142	fragile X mental retardation syndrome-related protein 1-like && sp|Q7ZTQ5|FXR1B_XENLA Fragile X mental retardation syndrome-related protein 1 homolog B OS=Xenopus laevis OX=8355 GN=fxr1-b PE=2 SV=1 && PF18336:Fragile X mental retardation Tudor domain|PF00013:KH domain|PF12235:Fragile X-related 1 protein core C terminal|PF17904:FMRP KH0 domain	KH_1
Cvig_LOC111113194	2	111113194	dnaJ homolog subfamily A member 1-like%2C transcript variant X1 && sp|P31689|DNJA1_HUMAN DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2 && PF01556:DnaJ C terminal domain|PF00226:DnaJ domain|PF00684:DnaJ central domain	DnaJ_C
Cvig_LOC111120501	2	111120501	mesoderm induction early response protein 1-like && sp|Q7T105|MIER1_XENLA Mesoderm induction early response protein 1 OS=Xenopus laevis OX=8355 GN=mier1 PE=2 SV=1 && PF01448:ELM2 domain	ELM2
Cvig_LOC111099626	2	111099626	transmembrane protein 161B-like && sp|Q8NDZ6|T161B_HUMAN Transmembrane protein 161B OS=Homo sapiens OX=9606 GN=TMEM161B PE=2 SV=1 && PF10268:Predicted transmembrane protein 161AB	""
Cvig_LOC111103912	2	111103912	circularly permutated Ras protein 1-like%2C transcript variant X1 && sp|Q75J93|CPAS1_DICDI Circularly permutated Ras protein 1 OS=Dictyostelium discoideum OX=44689 GN=cpras1 PE=3 SV=1 && PF04810:Sec23/Sec24 zinc finger	""
Cvig_LOC111133119	2	111133119	solute carrier family 13 member 5-like%2C transcript variant X2 && sp|Q86YT5|S13A5_HUMAN Solute carrier family 13 member 5 OS=Homo sapiens OX=9606 GN=SLC13A5 PE=1 SV=1 && PF00939:Sodium:sulfate symporter transmembrane region	Na_sulph_symp
Cvig_LOC111125667	2	111125667	sodium- and chloride-dependent glycine transporter 1-like && sp|Q9Y345|SC6A5_HUMAN Sodium- and chloride-dependent glycine transporter 2 OS=Homo sapiens OX=9606 GN=SLC6A5 PE=1 SV=3 && PF00209:Sodium:neurotransmitter symporter family	SNF
Cvig_LOC111103309	2	111103309	cGMP-inhibited 3'%2C5'-cyclic phosphodiesterase A-like && sp|Q14432|PDE3A_HUMAN cGMP-inhibited 3',5'-cyclic phosphodiesterase A OS=Homo sapiens OX=9606 GN=PDE3A PE=1 SV=3 && PF00233:3'5'-cyclic nucleotide phosphodiesterase	""
Cvig_LOC111113354	2	111113354	- && sp|Q28039|SC6A9_BOVIN Sodium- and chloride-dependent glycine transporter 1 OS=Bos taurus OX=9913 GN=SLC6A9 PE=2 SV=1 && -	""
Cvig_LOC111108132	2	111108132	macrophage-expressed gene 1 protein-like && sp|Q5RBP9|MPEG1_PONAB Macrophage-expressed gene 1 protein OS=Pongo abelii OX=9601 GN=MPEG1 PE=2 SV=1 && PF01823:MAC/Perforin domain	""
Cvig_LOC111108133	2	111108133	macrophage-expressed gene 1 protein-like && sp|Q2KJC3|MPEG1_BOVIN Macrophage-expressed gene 1 protein OS=Bos taurus OX=9913 GN=MPEG1 PE=2 SV=2 && PF01823:MAC/Perforin domain	""
